index,path_before,path_BIC,sha_before,sha_BIC,path_fix,sha_fix,key
lucene-solr37,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java,e6fd37c4a1658813d4a272db2d93f4c8a372480b,a911eb8561969998dbe72d37fae33eb44c5ac685,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java,149469ddbcefd6688e56d54e0a0f2812793214b9,a911eb8561969998dbe72d37fae33eb44c5ac685lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.javae6fd37c4a1658813d4a272db2d93f4c8a372480blucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java149469ddbcefd6688e56d54e0a0f2812793214b9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java
lucene-solr38,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java,e6fd37c4a1658813d4a272db2d93f4c8a372480b,c01d692baca08a7929055a4d41ad2aae7b50661d,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java,149469ddbcefd6688e56d54e0a0f2812793214b9,c01d692baca08a7929055a4d41ad2aae7b50661dlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.javae6fd37c4a1658813d4a272db2d93f4c8a372480blucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java149469ddbcefd6688e56d54e0a0f2812793214b9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java
lucene-solr39,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextBKDWriter.java,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextBKDWriter.java,5e8db2e068f2549b9619d5ac48a50c8032fc292b,3ef6e015dd127b356e4163eb48411be94fb2d50c,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextBKDWriter.java,f5a4159d75a26fce34dda0c3ecb05551e15c1f77,3ef6e015dd127b356e4163eb48411be94fb2d50clucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextBKDWriter.java5e8db2e068f2549b9619d5ac48a50c8032fc292blucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextBKDWriter.javaf5a4159d75a26fce34dda0c3ecb05551e15c1f77lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextBKDWriter.java
lucene-solr40,lucene/core/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesProducer.java,lucene/backward-codecs/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesProducer.java,927fd51d64a6e72843018786daea855847416487,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/backward-codecs/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesProducer.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/backward-codecs/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesProducer.java927fd51d64a6e72843018786daea855847416487lucene/core/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesProducer.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/backward-codecs/src/java/org/apache/lucene/codecs/lucene70/Lucene70DocValuesProducer.java
lucene-solr41,lucene/src/java/org/apache/lucene/index/codecs/BlockTermsReader.java,lucene/codecs/src/java/org/apache/lucene/codecs/blockterms/BlockTermsReader.java,cf0e5ec4678ca203a1f5c1c263c73dfe2c698d47,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/codecs/src/java/org/apache/lucene/codecs/blockterms/BlockTermsReader.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/codecs/src/java/org/apache/lucene/codecs/blockterms/BlockTermsReader.javacf0e5ec4678ca203a1f5c1c263c73dfe2c698d47lucene/src/java/org/apache/lucene/index/codecs/BlockTermsReader.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/codecs/src/java/org/apache/lucene/codecs/blockterms/BlockTermsReader.java
lucene-solr42,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,b27bd106d47e13d44cc63d1ce8722075a9b43a20,53064e46ddfc94a0b0e1d9c9f3e94786fb6701cd,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,53064e46ddfc94a0b0e1d9c9f3e94786fb6701cdlucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.javab27bd106d47e13d44cc63d1ce8722075a9b43a20lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java
lucene-solr43,lucene/core/src/java/org/apache/lucene/codecs/memory/DirectPostingsFormat.java,lucene/codecs/src/java/org/apache/lucene/codecs/memory/DirectPostingsFormat.java,b85dc82b4f32ef2765d62282363af62d2996cfab,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/codecs/src/java/org/apache/lucene/codecs/memory/DirectPostingsFormat.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/codecs/src/java/org/apache/lucene/codecs/memory/DirectPostingsFormat.javab85dc82b4f32ef2765d62282363af62d2996cfablucene/core/src/java/org/apache/lucene/codecs/memory/DirectPostingsFormat.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/codecs/src/java/org/apache/lucene/codecs/memory/DirectPostingsFormat.java
lucene-solr44,lucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTOrdTermsReader.java,lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTOrdTermsReader.java,8a71c443209d385218c79226902ce8750350a620,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTOrdTermsReader.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTOrdTermsReader.java8a71c443209d385218c79226902ce8750350a620lucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTOrdTermsReader.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTOrdTermsReader.java
lucene-solr45,lucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTTermsReader.java,lucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTTermsReader.java,9f6db24ceeda2c884b1c226aa8005ff2a764f96b,c31aaa330eae99713572120104f66271ec96835c,lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsReader.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,c31aaa330eae99713572120104f66271ec96835clucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTTermsReader.java9f6db24ceeda2c884b1c226aa8005ff2a764f96blucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTTermsReader.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsReader.java
lucene-solr46,lucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTTermsReader.java,lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsReader.java,8a71c443209d385218c79226902ce8750350a620,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsReader.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsReader.java8a71c443209d385218c79226902ce8750350a620lucene/core/src/java/org/apache/lucene/codecs/temp/TempFSTTermsReader.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsReader.java
lucene-solr47,lucene/src/java/org/apache/lucene/index/codecs/simpletext/SimpleTextTermVectorsReader.java,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsReader.java,873f1999244555a1e1b3e14698e7f9494f4ef00c,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsReader.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsReader.java873f1999244555a1e1b3e14698e7f9494f4ef00clucene/src/java/org/apache/lucene/index/codecs/simpletext/SimpleTextTermVectorsReader.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsReader.java
lucene-solr48,lucene/core/src/java/org/apache/lucene/codecs/blocktree/IntersectEnum.java,lucene/core/src/java/org/apache/lucene/codecs/blocktree/IntersectTermsEnum.java,3627f20f53b1a3ded1c1dcbf7c09237c09c5abc4,13f3c95c628d6a93593f40c5cd6e983bed050ef3,lucene/core/src/java/org/apache/lucene/codecs/blocktree/IntersectTermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,13f3c95c628d6a93593f40c5cd6e983bed050ef3lucene/core/src/java/org/apache/lucene/codecs/blocktree/IntersectTermsEnum.java3627f20f53b1a3ded1c1dcbf7c09237c09c5abc4lucene/core/src/java/org/apache/lucene/codecs/blocktree/IntersectEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/codecs/blocktree/IntersectTermsEnum.java
lucene-solr49,lucene/core/src/java/org/apache/lucene/codecs/compressing/CompressingTermVectorsReader.java,lucene/core/src/java/org/apache/lucene/codecs/compressing/CompressingTermVectorsReader.java,5837fe83bd813b021d133c9f806cbcf215d24f67,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/core/src/java/org/apache/lucene/codecs/compressing/CompressingTermVectorsReader.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/core/src/java/org/apache/lucene/codecs/compressing/CompressingTermVectorsReader.java5837fe83bd813b021d133c9f806cbcf215d24f67lucene/core/src/java/org/apache/lucene/codecs/compressing/CompressingTermVectorsReader.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/codecs/compressing/CompressingTermVectorsReader.java
lucene-solr50,lucene/core/src/java/org/apache/lucene/codecs/lucene80/Lucene80DocValuesProducer.java,lucene/core/src/java/org/apache/lucene/codecs/lucene80/Lucene80DocValuesProducer.java,c13645bd4c65f052e7f35df8e33d3dbfe6d7cd58,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/core/src/java/org/apache/lucene/codecs/lucene80/Lucene80DocValuesProducer.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/core/src/java/org/apache/lucene/codecs/lucene80/Lucene80DocValuesProducer.javac13645bd4c65f052e7f35df8e33d3dbfe6d7cd58lucene/core/src/java/org/apache/lucene/codecs/lucene80/Lucene80DocValuesProducer.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/codecs/lucene80/Lucene80DocValuesProducer.java
lucene-solr51,lucene/core/src/java/org/apache/lucene/index/FreqProxFields.java,lucene/core/src/java/org/apache/lucene/index/FreqProxFields.java,017a3bf628189bfd559dfb187f8b42ddabdb2c7e,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/core/src/java/org/apache/lucene/index/FreqProxFields.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/core/src/java/org/apache/lucene/index/FreqProxFields.java017a3bf628189bfd559dfb187f8b42ddabdb2c7elucene/core/src/java/org/apache/lucene/index/FreqProxFields.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/index/FreqProxFields.java
lucene-solr52,lucene/core/src/java/org/apache/lucene/index/SortedDocValuesTermsEnum.java,lucene/core/src/java/org/apache/lucene/index/SortedDocValuesTermsEnum.java,f3736807bb99faaea73bd9e0f1876fc6c66e5719,b25cc528d9e00a202507a9d6300cf10e4089f648,lucene/core/src/java/org/apache/lucene/index/SortedDocValuesTermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,b25cc528d9e00a202507a9d6300cf10e4089f648lucene/core/src/java/org/apache/lucene/index/SortedDocValuesTermsEnum.javaf3736807bb99faaea73bd9e0f1876fc6c66e5719lucene/core/src/java/org/apache/lucene/index/SortedDocValuesTermsEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/index/SortedDocValuesTermsEnum.java
lucene-solr53,lucene/core/src/java/org/apache/lucene/index/SortedSetDocValuesTermsEnum.java,lucene/core/src/java/org/apache/lucene/index/SortedSetDocValuesTermsEnum.java,2dcf80718c21548c85aa3e1c2283721242b11d04,b25cc528d9e00a202507a9d6300cf10e4089f648,lucene/core/src/java/org/apache/lucene/index/SortedSetDocValuesTermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,b25cc528d9e00a202507a9d6300cf10e4089f648lucene/core/src/java/org/apache/lucene/index/SortedSetDocValuesTermsEnum.java2dcf80718c21548c85aa3e1c2283721242b11d04lucene/core/src/java/org/apache/lucene/index/SortedSetDocValuesTermsEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/index/SortedSetDocValuesTermsEnum.java
lucene-solr54,lucene/src/java/org/apache/lucene/index/TermsEnum.java,lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,cf0e5ec4678ca203a1f5c1c263c73dfe2c698d47,360452940ec060e389dbf990996f3f44200281e0,lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,360452940ec060e389dbf990996f3f44200281e0lucene/core/src/java/org/apache/lucene/index/TermsEnum.javacf0e5ec4678ca203a1f5c1c263c73dfe2c698d47lucene/src/java/org/apache/lucene/index/TermsEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/index/TermsEnum.java
lucene-solr55,lucene/src/java/org/apache/lucene/index/TermsEnum.java,lucene/src/java/org/apache/lucene/index/TermsEnum.java,eacfb5d6362143226c6c873fa6981b6213619c2a,cf0e5ec4678ca203a1f5c1c263c73dfe2c698d47,lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,cf0e5ec4678ca203a1f5c1c263c73dfe2c698d47lucene/src/java/org/apache/lucene/index/TermsEnum.javaeacfb5d6362143226c6c873fa6981b6213619c2alucene/src/java/org/apache/lucene/index/TermsEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/index/TermsEnum.java
lucene-solr56,lucene/src/java/org/apache/lucene/index/TermsEnum.java,lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,eacfb5d6362143226c6c873fa6981b6213619c2a,9588a84dec9fe5da210a9210cb0efbe3221c9f9e,lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,9588a84dec9fe5da210a9210cb0efbe3221c9f9elucene/core/src/java/org/apache/lucene/index/TermsEnum.javaeacfb5d6362143226c6c873fa6981b6213619c2alucene/src/java/org/apache/lucene/index/TermsEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/index/TermsEnum.java
lucene-solr57,lucene/src/java/org/apache/lucene/index/TermsEnum.java,lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,cf0e5ec4678ca203a1f5c1c263c73dfe2c698d47,a3a4ecd80b062d7567f4092fd43feb3e3f521333,lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333lucene/core/src/java/org/apache/lucene/index/TermsEnum.javacf0e5ec4678ca203a1f5c1c263c73dfe2c698d47lucene/src/java/org/apache/lucene/index/TermsEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/core/src/java/org/apache/lucene/index/TermsEnum.java
lucene-solr58,lucene/codecs/src/java/org/apache/lucene/codecs/idversion/IDVersionSegmentTermsEnum.java,lucene/codecs/src/java/org/apache/lucene/codecs/idversion/IDVersionSegmentTermsEnum.java,491dc6a7165997b746422272b62b51fd36b4d292,f49e67456bf18cb9ace9aedf77cf4240058e6c5c,lucene/sandbox/src/java/org/apache/lucene/codecs/idversion/IDVersionSegmentTermsEnum.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,f49e67456bf18cb9ace9aedf77cf4240058e6c5clucene/codecs/src/java/org/apache/lucene/codecs/idversion/IDVersionSegmentTermsEnum.java491dc6a7165997b746422272b62b51fd36b4d292lucene/codecs/src/java/org/apache/lucene/codecs/idversion/IDVersionSegmentTermsEnum.java4a513fa99f638cb65e0cae59bfdf7af410c0327alucene/sandbox/src/java/org/apache/lucene/codecs/idversion/IDVersionSegmentTermsEnum.java
lucene-solr59,lucene/src/java/org/apache/lucene/index/DocTermOrds.java,solr/core/src/java/org/apache/solr/uninverting/DocTermOrds.java,cf0e5ec4678ca203a1f5c1c263c73dfe2c698d47,a3a4ecd80b062d7567f4092fd43feb3e3f521333,solr/core/src/java/org/apache/solr/uninverting/DocTermOrds.java,4a513fa99f638cb65e0cae59bfdf7af410c0327a,a3a4ecd80b062d7567f4092fd43feb3e3f521333solr/core/src/java/org/apache/solr/uninverting/DocTermOrds.javacf0e5ec4678ca203a1f5c1c263c73dfe2c698d47lucene/src/java/org/apache/lucene/index/DocTermOrds.java4a513fa99f638cb65e0cae59bfdf7af410c0327asolr/core/src/java/org/apache/solr/uninverting/DocTermOrds.java
lucene-solr60,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeBoundingBoxQuery.java,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeBoundingBoxQuery.java,31d7dfe6b1b283e4678d1abd82af9eac680afe45,d185ba99de0828bd31c2f6bcd74dc96fe8c6a452,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeBoundingBoxQuery.java,01dfe7bf4b2bd05326c66cc6297300f3dd321547,d185ba99de0828bd31c2f6bcd74dc96fe8c6a452lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeBoundingBoxQuery.java31d7dfe6b1b283e4678d1abd82af9eac680afe45lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeBoundingBoxQuery.java01dfe7bf4b2bd05326c66cc6297300f3dd321547lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeBoundingBoxQuery.java
lucene-solr61,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java,cbaedb470c8ddc7b21e8ff0b2729c6cf97fbd3d0,d185ba99de0828bd31c2f6bcd74dc96fe8c6a452,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java,01dfe7bf4b2bd05326c66cc6297300f3dd321547,d185ba99de0828bd31c2f6bcd74dc96fe8c6a452lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.javacbaedb470c8ddc7b21e8ff0b2729c6cf97fbd3d0lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java01dfe7bf4b2bd05326c66cc6297300f3dd321547lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java
lucene-solr62,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java,cbaedb470c8ddc7b21e8ff0b2729c6cf97fbd3d0,b4449c73e4c1ed34bc155ae5a818ac1a870ea7f8,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java,01dfe7bf4b2bd05326c66cc6297300f3dd321547,b4449c73e4c1ed34bc155ae5a818ac1a870ea7f8lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.javacbaedb470c8ddc7b21e8ff0b2729c6cf97fbd3d0lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java01dfe7bf4b2bd05326c66cc6297300f3dd321547lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java
lucene-solr63,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,554f0d5f2009a69389d4dd5d5d3907fa3a4727f5,15a6b586c79c19177894aae23e63fd1493710c5e,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,2edf5adedc1337aa059ca052115d5775cbd46701,15a6b586c79c19177894aae23e63fd1493710c5elucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java554f0d5f2009a69389d4dd5d5d3907fa3a4727f5lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java2edf5adedc1337aa059ca052115d5775cbd46701lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr64,lucene/core/src/java/org/apache/lucene/index/MultiSorter.java,lucene/core/src/java/org/apache/lucene/index/MultiSorter.java,54fa7dfd271f7fe3bc8da2cfcd165e21e76e1804,da7919f7a4b6c0cc951ab078b7d21122f0669c78,lucene/core/src/java/org/apache/lucene/index/MultiSorter.java,9f29ed0757eae12d8311ffd6891f7032370ea39a,da7919f7a4b6c0cc951ab078b7d21122f0669c78lucene/core/src/java/org/apache/lucene/index/MultiSorter.java54fa7dfd271f7fe3bc8da2cfcd165e21e76e1804lucene/core/src/java/org/apache/lucene/index/MultiSorter.java9f29ed0757eae12d8311ffd6891f7032370ea39alucene/core/src/java/org/apache/lucene/index/MultiSorter.java
lucene-solr65,lucene/core/src/java/org/apache/lucene/index/MultiSorter.java,lucene/core/src/java/org/apache/lucene/index/MultiSorter.java,6c3c6bc3797307efa13cae06778d41f24a26bccb,da7919f7a4b6c0cc951ab078b7d21122f0669c78,lucene/core/src/java/org/apache/lucene/index/MultiSorter.java,9f29ed0757eae12d8311ffd6891f7032370ea39a,da7919f7a4b6c0cc951ab078b7d21122f0669c78lucene/core/src/java/org/apache/lucene/index/MultiSorter.java6c3c6bc3797307efa13cae06778d41f24a26bccblucene/core/src/java/org/apache/lucene/index/MultiSorter.java9f29ed0757eae12d8311ffd6891f7032370ea39alucene/core/src/java/org/apache/lucene/index/MultiSorter.java
